GEN,reach,cum.phi,cum.phi.se,LCI,UCI,group,release,mean_rel_date,GenRKM,GenLat,GenLon,Region,Survival estimate (SE),reach_num,count,release_site
Freeport,21,0.106,0.016,0.08,0.14,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,152.43,38.46467,-121.50501,Lower Sac R,0.106 (0.016),21,37,Caldwell_Park_Rel
Chipps,22,0.038,0.01,0.02,0.06,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,71.47999999999999,38.046132,-121.912643,West Delta,0.038 (0.01),22,12,Caldwell_Park_Rel
Benicia,23,0.038,0.01,0.02,0.06,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,52.14,38.0423015,-122.1236,Carquinez Strait,0.038 (0.01),23,11,Caldwell_Park_Rel
GoldenGateE,24,0.022,0.008,0.01,0.04,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,1.71,37.82794,-122.46168,SF Bay,0.022 (0.008),24,7,Caldwell_Park_Rel
Caldwell_Park_Rel,0.5,1,0,0,0,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,551.28,40.593826,-122.39836,Upper Sac R,1 (NA),0.5,135,Caldwell_Park_Rel
Blw_Cypress,1,0.963,0.016,0.91,0.98,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,543.9,40.56047,-122.37527,Upper Sac R,0.963 (0.016),1,130,Caldwell_Park_Rel
Blw_ClearCr,2,0.948,0.019,0.9,0.98,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,535.62,40.50188,-122.36192,Upper Sac R,0.948 (0.019),2,128,Caldwell_Park_Rel
BlwCowCr,3,0.941,0.02,0.89,0.97,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,520.69,40.46013,-122.22765,Upper Sac R,0.941 (0.02),3,127,Caldwell_Park_Rel
Battle_Conf,4,0.941,0.02,0.89,0.97,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,507.48,40.35371,-122.17734,Upper Sac R,0.941 (0.02),4,127,Caldwell_Park_Rel
Blw_Paynes_Ck,5,0.911,0.024,0.85,0.95,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,476.27,40.25534,-122.17332,Upper Sac R,0.911 (0.024),5,123,Caldwell_Park_Rel
Altube,6,0.904,0.025,0.84,0.94,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,460.4,40.15348,-122.1887,Upper Sac R,0.904 (0.025),6,122,Caldwell_Park_Rel
Mill_Ck_Conf,7,0.867,0.029,0.8,0.92,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,441.31,40.0327,-122.11987,Upper Sac R,0.867 (0.029),7,110,Caldwell_Park_Rel
Abv_WoodsonBr,8,0.844,0.031,0.77,0.9,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,425.15,39.920094,-122.08446000000001,Upper Sac R,0.844 (0.031),8,114,Caldwell_Park_Rel
GCID_Main,9,0.735,0.039,0.65,0.8,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,405.71,39.79698,-122.04706,Upper Sac R,0.735 (0.039),9,84,Caldwell_Park_Rel
Blw_IrvineFinch,10,0.676,0.04,0.59,0.75,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,394.66,39.73146,-121.97483,Upper Sac R,0.676 (0.04),10,91,Caldwell_Park_Rel
Ord,11,0.57,0.043,0.49,0.65,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,371.65,39.63447,-121.98959,Upper Sac R,0.57 (0.043),11,77,Caldwell_Park_Rel
BlwOrd,12,0.563,0.043,0.48,0.64,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,361.72,39.56548,-122.0018,Upper Sac R,0.563 (0.043),12,76,Caldwell_Park_Rel
Colusa AC3,13,0.509,0.044,0.42,0.59,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,331.15,39.359877499999996,-122.01365999999999,Lower Sac R,0.509 (0.044),13,60,Caldwell_Park_Rel
Colusa AC2,14,0.476,0.043,0.39,0.56,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,318.61,39.28007,-122.01891,Lower Sac R,0.476 (0.043),14,63,Caldwell_Park_Rel
Colusa BC4,15,0.401,0.042,0.32,0.49,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,280.4,39.09362,-121.89405,Lower Sac R,0.401 (0.042),15,53,Caldwell_Park_Rel
AbvTisdale,16,0.37,0.042,0.29,0.46,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,269.23,39.0364,-121.82918,Lower Sac R,0.37 (0.042),16,50,Caldwell_Park_Rel
BlwTisdale,17,0.37,0.042,0.29,0.46,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,261.4,38.98941,-121.80463,Lower Sac R,0.37 (0.042),17,48,Caldwell_Park_Rel
BlwChinaBend,18,0.301,0.04,0.23,0.38,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,240.61,38.88406,-121.81713,Lower Sac R,0.301 (0.04),18,40,Caldwell_Park_Rel
Knights_RST,19,0.253,0.037,0.19,0.33,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,222.05,38.79248,-121.69087,Lower Sac R,0.253 (0.037),19,34,Caldwell_Park_Rel
TowerBridge,20,0.2,0.034,0.14,0.28,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,172,38.5802,-121.508,Lower Sac R,0.2 (0.034),20,26,Caldwell_Park_Rel
Freeport,21,0.2,0.034,0.14,0.28,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,152.43,38.46467,-121.50501,Lower Sac R,0.2 (0.034),21,24,Caldwell_Park_Rel
Chipps,22,0.052,0.019,0.03,0.1,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,71.47999999999999,38.046132,-121.912643,West Delta,0.052 (0.019),22,7,Caldwell_Park_Rel
Benicia,23,0.052,0.019,0.03,0.1,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,52.14,38.0423015,-122.1236,Carquinez Strait,0.052 (0.019),23,7,Caldwell_Park_Rel
GoldenGateE,24,0.045,0.018,0.02,0.1,2,2020-03-23_Caldwell_Park_Rel,2020-03-23,1.71,37.82794,-122.46168,SF Bay,0.045 (0.018),24,6,Caldwell_Park_Rel
