"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.50","psrf","parameter","est","l95","u95"
"FirstSeenAtR.1_pred[1]",33,51,70,51.70075,9.66604831246977,49,0.0392949035687637,0.4,60510,-3.03332361073254e-05,0.999996666989337,"FirstSeenAtR.1_pred[1]",51.701,33,70
"FirstSeenAtR.1_pred[2]",0,0,1,0.0811,0.301315399290341,0,0.00124016378618856,0.4,59032,-0.00340022235783038,1.00060332448509,"FirstSeenAtR.1_pred[2]",0.081,0,1
"FirstSeenAtR.1_pred[3]",0,0,0,0.00446666666666667,0.0671822703286589,0,0.000276752840045149,0.4,58928,-0.00442434813692374,1.0020151997433,"FirstSeenAtR.1_pred[3]",0.004,0,0
"FirstSeenAtR.1_pred[4]",0,0,0,0.0128833333333333,0.114677397819485,0,0.000466140679321245,0.4,60523,0.0111398143257934,1.00127528655833,"FirstSeenAtR.1_pred[4]",0.013,0,0
"FirstSeenAtR.1_pred[5]",0,0,0,0,0,0,NA,NA,NA,NA,NA,"FirstSeenAtR.1_pred[5]",0,0,0
"FirstSeenAtR.1_pred[6]",0,0,0,1.66666666666667e-05,0.00408248290463863,0,2.88675134594785e-05,0.7,20000,NA,1.29098990690667,"FirstSeenAtR.1_pred[6]",0,0,0
"FirstSeenAtR.1_pred[7]",0,0,0,0.000516666666666667,0.0227246194473682,0,9.2772870408288e-05,0.4,60000,-0.000517196112941626,1.00360100932089,"FirstSeenAtR.1_pred[7]",0.001,0,0
"FirstSeenAtR.1_pred[8]",529,549,566,548.200266666667,9.67708224074973,551,0.0393441299044697,0.4,60496,-8.05699442048959e-05,0.999996891921765,"FirstSeenAtR.1_pred[8]",548.2,529,566
"Auxiliary_D.3_pred[1]",1,7,15,7.72488333333333,3.88470663870732,6,0.015859248442059,0.4,60000,0.000764867088431129,1.00000508512851,"Auxiliary_D.3_pred[1]",7.725,1,15
"Auxiliary_D.3_pred[2]",0,0,3,0.8779,1.29146662936662,0,0.00570579932748188,0.4,51231,-0.0116670462895784,1.00005705265333,"Auxiliary_D.3_pred[2]",0.878,0,3
"Auxiliary_D.3_pred[3]",26,43,60,43.0979666666667,8.91366329979502,41,0.036502040664429,0.4,59632,-0.000397999406077781,1.00001884500582,"Auxiliary_D.3_pred[3]",43.098,26,60
"GivenDetectionAtD.3_pred[1]",12,26,39,26.4547833333333,7.07531788132337,25,0.0279201711547769,0.4,64218,0.000254713829485444,1.00001521191298,"GivenDetectionAtD.3_pred[1]",26.455,12,39
"GivenDetectionAtD.3_pred[2]",0,1,5,1.52096666666667,1.67661581255176,0,0.00683029683632371,0.4,60254,0.000986951033175102,1.00008448841441,"GivenDetectionAtD.3_pred[2]",1.521,0,5
"GivenDetectionAtD.3_pred[3]",0,4,9,3.99728333333333,2.74704114584641,3,0.0112891070462148,0.4,59212,-0.000575677340178032,0.999999284469126,"GivenDetectionAtD.3_pred[3]",3.997,0,9
"GivenDetectionAtD.3_pred[4]",0,0,0,0.00713333333333333,0.08533797668717,0,0.000354831483711166,0.4,57842,0.00675338753247698,1.00021344288529,"GivenDetectionAtD.3_pred[4]",0.007,0,0
"GivenDetectionAtD.3_pred[5]",0,0,0,0.0192166666666667,0.144156394493354,0,0.000588516016113485,0.4,60000,-0.00968808191961916,1.00061393731774,"GivenDetectionAtD.3_pred[5]",0.019,0,0
"GivenDetectionAtD.3_pred[6]",0,0,1,0.1444,0.432109267015081,0,0.00176768529443222,0.4,59755,-0.000783901530325867,1.0000815643107,"GivenDetectionAtD.3_pred[6]",0.144,0,1
"GivenDetectionAtD.3_pred[7]",8,19,31,19.5569666666667,6.1385353431546,18,0.0253453426172139,0.4,58659,0.0025274452667147,1.00001552463061,"GivenDetectionAtD.3_pred[7]",19.557,8,31
"Auxiliary_D.8_pred[1]",0,0,3,0.89455,1.29066832606682,0,0.00559109288458204,0.4,53289,0.00141780090906711,1.00017434024842,"Auxiliary_D.8_pred[1]",0.895,0,3
"Auxiliary_D.8_pred[2]",0,0,3,0.882433333333333,1.28165470760864,0,0.00563894631117387,0.4,51659,0.000229218848717479,0.999988610854953,"Auxiliary_D.8_pred[2]",0.882,0,3
"Auxiliary_D.8_pred[3]",11,24,37,24.7589,6.85742088497465,23,0.0279953035328211,0.4,60000,0.00122878721468864,1.00001968969376,"Auxiliary_D.8_pred[3]",24.759,11,37
