"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.50","psrf","parameter","est","l95","u95"
"GivenDetectionAtD.3_pred[6]",0,0,2,0.520583333333333,0.821799397030507,0,0.00339544207808214,0.4,58579,0.00830249463014411,1.00022774692205,"GivenDetectionAtD.3_pred[6]",0.521,0,2
"GivenDetectionAtD.3_pred[7]",0,2,6,2.11768333333333,1.82180934317423,1,0.00761619847155879,0.4,57218,0.00435831634890638,1.0000064779565,"GivenDetectionAtD.3_pred[7]",2.118,0,6
"Auxiliary_D.8_pred[1]",1,6,11,5.8497,2.6888529913032,5,0.0109771963700818,0.4,60000,-0.00241382292753623,0.999978371126008,"Auxiliary_D.8_pred[1]",5.85,1,11
"Auxiliary_D.8_pred[2]",0,2,6,2.51396666666667,1.81741390867467,2,0.00745806236144631,0.4,59382,0.00139844505115076,1.00004817315074,"Auxiliary_D.8_pred[2]",2.514,0,6
"Auxiliary_D.8_pred[3]",0,4,8,4.2215,2.3512329861038,3,0.00959886847059137,0.4,60000,-0.00314459997276395,1.00000879629876,"Auxiliary_D.8_pred[3]",4.221,0,8
"GivenDetectionAtD.8_pred[1]",0,1,5,1.76216666666667,1.60146122344243,1,0.00656926346990422,0.4,59429,0.000629621505671766,1.0000010634538,"GivenDetectionAtD.8_pred[1]",1.762,0,5
"GivenDetectionAtD.8_pred[2]",3,10,15,9.89088333333333,3.10902524708662,10,0.0127422019860345,0.4,59533,-0.00137083360481326,1.00002868718813,"GivenDetectionAtD.8_pred[2]",9.891,3,15
"GivenDetectionAtD.8_pred[3]",0,0,1,0.1401,0.403040151874145,0,0.00166693373959624,0.4,58460,0.0029380182183377,0.999977547205869,"GivenDetectionAtD.8_pred[3]",0.14,0,1
"GivenDetectionAtD.8_pred[4]",0,0,3,0.792016666666667,1.12564679972636,0,0.00475011809863825,0.4,56156,0.00175138045557234,1.00003271331879,"GivenDetectionAtD.8_pred[4]",0.792,0,3
"Auxiliary_D.14_pred[1]",0,0,1,0.259383333333333,0.593079097115901,0,0.00242699379571758,0.4,59716,0.000802362863180718,1.00020058616589,"Auxiliary_D.14_pred[1]",0.259,0,1
"Auxiliary_D.14_pred[2]",0,1,4,1.51481666666667,1.52180344695071,0,0.00629396453117994,0.4,58461,-0.000910288561571563,1.00002143305108,"Auxiliary_D.14_pred[2]",1.515,0,4
"Auxiliary_D.14_pred[3]",0,1,3,0.98785,1.22744754998254,0,0.00501103363914437,0.4,60000,-0.00300084740272611,1.0000628179658,"Auxiliary_D.14_pred[3]",0.988,0,3
"GivenDetectionAtD.14_pred[1]",0,2,6,2.13615,1.80214704535069,1,0.00742221672796838,0.4,58954,0.00168947238680155,1.00001200032199,"GivenDetectionAtD.14_pred[1]",2.136,0,6
"GivenDetectionAtD.14_pred[2]",0,0,3,0.6259,0.977905139387777,0,0.00400868509918519,0.4,59510,-0.0068098252635871,1.00004807704987,"GivenDetectionAtD.14_pred[2]",0.626,0,3
"Auxiliary_D.15_pred[1]",0,1,4,1.52525,1.53281927497955,0,0.00623506851293184,0.4,60437,-0.00375466144723595,1.00009457481317,"Auxiliary_D.15_pred[1]",1.525,0,4
"Auxiliary_D.15_pred[2]",0,0,1,0.278533333333333,0.619455872236688,0,0.00252891800858442,0.4,60000,-0.00131921748111549,1.00000994569529,"Auxiliary_D.15_pred[2]",0.279,0,1
"Auxiliary_D.15_pred[3]",0,1,3,0.977583333333333,1.2328988173057,0,0.00499935377011388,0.4,60817,-0.00587349874982768,1.00005221072208,"Auxiliary_D.15_pred[3]",0.978,0,3
"GivenDetectionAtD.15_pred[1]",0,1,4,1.08053333333333,1.28891766120565,0,0.00526198431735869,0.4,60000,-0.00419809756149266,0.999994338289622,"GivenDetectionAtD.15_pred[1]",1.081,0,4
"GivenDetectionAtD.15_pred[2]",0,1,5,1.70083333333333,1.62451324697904,1,0.00663204755915077,0.4,60000,0.00221402547963557,1.0000354773125,"GivenDetectionAtD.15_pred[2]",1.701,0,5
"Auxiliary_D.21_pred[1]",0,0,2,0.455833333333333,0.829393817067995,0,0.003385986079393,0.4,60000,0.00647904606252543,0.999990795881389,"Auxiliary_D.21_pred[1]",0.456,0,2
"Auxiliary_D.21_pred[2]",0,0,2,0.449433333333333,0.818731244611485,0,0.00334245630961995,0.4,60000,0.00416795195985906,0.999994644098066,"Auxiliary_D.21_pred[2]",0.449,0,2
"Auxiliary_D.21_pred[3]",0,1,4,1.34538333333333,1.44315455327555,0,0.00592809712203222,0.4,59265,-3.31745006101112e-05,1.00001774568757,"Auxiliary_D.21_pred[3]",1.345,0,4
"GivenDetectionAtD.21_pred[1]",0,1,5,1.64106666666667,1.59003427605787,1,0.00649128774979554,0.4,60000,-0.00506276723523634,1.00001501279121,"GivenDetectionAtD.21_pred[1]",1.641,0,5
"GivenDetectionAtD.21_pred[2]",0,0,3,0.609583333333333,0.966129934242656,0,0.00396640222604401,0.4,59330,0.000435334737975944,1.00014893626576,"GivenDetectionAtD.21_pred[2]",0.61,0,3
"Auxiliary_D.22_pred[1]",0,0,3,0.664366666666667,1.0355199035171,0,0.00443800568327458,0.4,54443,0.00806653466882264,1.00011715129163,"Auxiliary_D.22_pred[1]",0.664,0,3
"Auxiliary_D.22_pred[2]",0,1,4,1.40925,1.48169982162583,0,0.00613874718712614,0.4,58259,0.00342879075157417,0.999990133184865,"Auxiliary_D.22_pred[2]",1.409,0,4
"Auxiliary_D.22_pred[3]",4,10,16,10.5619333333333,3.22703235566663,10,0.0132980659698816,0.4,58888,0.000487087837399736,1.00007844694332,"Auxiliary_D.22_pred[3]",10.562,4,16
"GivenDetectionAtD.22_pred[1]",3,10,15,9.65453333333333,3.18035973232945,9,0.0130697586283865,0.4,59213,0.0010910150348148,0.999998247812297,"GivenDetectionAtD.22_pred[1]",9.655,3,15
"GivenDetectionAtD.22_pred[2]",0,3,7,2.98101666666667,2.12110771799896,2,0.00883438218771445,0.4,57647,-0.00330744010453846,1.00008102210978,"GivenDetectionAtD.22_pred[2]",2.981,0,7
"Auxiliary_H.30_pred[1]",0,3,7,2.94511666666667,2.07917688905918,2,0.00848820410530394,0.4,60000,-0.0036393636527635,1.00004216709869,"Auxiliary_H.30_pred[1]",2.945,0,7
"Auxiliary_H.30_pred[2]",0,1,4,1.41273333333333,1.47775311135742,0,0.00604732665679869,0.4,59714,0.00169745540444671,1.00005458215371,"Auxiliary_H.30_pred[2]",1.413,0,4
"Auxiliary_H.30_pred[3]",4,11,16,10.8151166666667,3.18124768374548,10,0.0128981171977869,0.4,60833,0.00457667504957799,1.00001820662646,"Auxiliary_H.30_pred[3]",10.815,4,16
