"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.50","psrf","parameter","est","l95","u95"
"Auxiliary_D.14_pred[3]",2,10,18,10.0934166666667,4.28236643739113,9,0.0174826877720472,0.4,60000,0.00100009584268677,1.00001764217289,"Auxiliary_D.14_pred[3]",10.093,2,18
"GivenDetectionAtD.14_pred[1]",1,8,15,8.27218333333333,3.89406201307901,7,0.0158991171530211,0.4,59987,-0.000254406501165744,1.00001258981454,"GivenDetectionAtD.14_pred[1]",8.272,1,15
"GivenDetectionAtD.14_pred[2]",3,11,20,11.8255,4.61613166636229,10,0.0188452786134851,0.4,60000,0.000310859560352127,0.99999594417928,"GivenDetectionAtD.14_pred[2]",11.826,3,20
"Auxiliary_D.15_pred[1]",0,5,11,5.23926666666667,3.08185167700387,4,0.0127029558566957,0.4,58859,-0.00315607998509483,1.00014544996704,"Auxiliary_D.15_pred[1]",5.239,0,11
"Auxiliary_D.15_pred[2]",0,0,3,0.82335,1.16754764226488,0,0.00482730533848806,0.4,58498,0.00482529194285835,1.0001448014684,"Auxiliary_D.15_pred[2]",0.823,0,3
"Auxiliary_D.15_pred[3]",0,5,11,5.39256666666667,3.14092701325536,4,0.0128227808363325,0.4,60000,-0.00495144900795843,0.999987139616969,"Auxiliary_D.15_pred[3]",5.393,0,11
"GivenDetectionAtD.15_pred[1]",1,7,14,7.05985,3.60031258110709,6,0.014698214563725,0.4,60000,0.0011977006169152,1.00006283930845,"GivenDetectionAtD.15_pred[1]",7.06,1,14
"GivenDetectionAtD.15_pred[2]",0,4,10,4.39533333333333,2.8517796372921,3,0.0116927400814928,0.4,59484,-0.00571599268627365,0.999993600148233,"GivenDetectionAtD.15_pred[2]",4.395,0,10
"Auxiliary_D.21_pred[1]",0,1,6,1.8542,1.8869733360966,0,0.00787084191858653,0.4,57476,0.00250658843069399,1.00009103941678,"Auxiliary_D.21_pred[1]",1.854,0,6
"Auxiliary_D.21_pred[2]",0,0,4,0.908016666666667,1.30784208038943,0,0.00557612442936146,0.4,55011,-0.000469585963527607,1.00002901470482,"Auxiliary_D.21_pred[2]",0.908,0,4
"Auxiliary_D.21_pred[3]",12,25,37,25.2938333333333,6.4819438107316,25,0.0265770110713358,0.4,59484,0.00216268939896356,1.00000538826917,"Auxiliary_D.21_pred[3]",25.294,12,37
"GivenDetectionAtD.21_pred[1]",1,6,13,6.53283333333333,3.48629094348582,5,0.0142327231773781,0.4,60000,0.0113860725980723,1.00000526111186,"GivenDetectionAtD.21_pred[1]",6.533,1,13
"GivenDetectionAtD.21_pred[2]",9,21,32,21.5232166666667,6.01386429531392,21,0.0244640529323669,0.4,60430,-0.00100148587828739,0.999999173729314,"GivenDetectionAtD.21_pred[2]",21.523,9,32
"Auxiliary_D.22_pred[1]",0,1,6,1.92521666666667,1.9427610142256,0,0.00815485319333292,0.4,56755,-5.33287624959586e-05,0.999988598940395,"Auxiliary_D.22_pred[1]",1.925,0,6
"Auxiliary_D.22_pred[2]",0,0,4,0.957433333333333,1.36311617760585,0,0.00610571516659666,0.4,49842,0.00116135090594076,1.00023265639137,"Auxiliary_D.22_pred[2]",0.957,0,4
"Auxiliary_D.22_pred[3]",77,96,112,95.7754333333333,9.05812916522805,97,0.0369796574650522,0.4,60000,0.0039686051806193,1.00000910353353,"Auxiliary_D.22_pred[3]",95.775,77,112
"GivenDetectionAtD.22_pred[1]",32,49,64,48.8552166666667,8.22830984292056,49,0.0335919342677931,0.4,60000,-0.00206080696675965,0.999987397350922,"GivenDetectionAtD.22_pred[1]",48.855,32,64
"GivenDetectionAtD.22_pred[2]",33,50,65,49.8028666666667,8.26117077444827,51,0.0338862972006951,0.4,59434,-0.00415598531734901,1.00002751871998,"GivenDetectionAtD.22_pred[2]",49.803,33,65
"Auxiliary_H.30_pred[1]",0,6,13,6.78011666666667,3.5763222945378,5,0.0146439391747958,0.4,59643,-0.00373261280105484,1.00003961699942,"Auxiliary_H.30_pred[1]",6.78,0,13
"Auxiliary_H.30_pred[2]",0,3,9,3.87573333333333,2.70962731082307,2,0.0112156259129915,0.4,58368,-0.00107246841462539,1.00009842705497,"Auxiliary_H.30_pred[2]",3.876,0,9
"Auxiliary_H.30_pred[3]",44,61,77,60.96685,8.69893167393011,61,0.0358024370560232,0.4,59035,0.00074711829373967,0.999995325912842,"Auxiliary_H.30_pred[3]",60.967,44,77
