"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.50","psrf","parameter","est","l95","u95"
"P_14",0.963593,0.9960025,1,0.99071657305,0.0146279691498543,NA,6.48963151135932e-05,0.4,50808,0.000407522354450597,1.00002244840343,"P_14",0.991,0.964,1
"P_15",0.923076,0.987164,1,0.977575195083333,0.027583243866342,NA,0.000119988167902116,0.4,52846,-0.00139493979661878,1.00006391065305,"P_15",0.978,0.923,1
"P_21",0.886609,0.981651,0.999999,0.967438753233333,0.0401627717841012,NA,0.000171219749545956,0.4,55022,0.00284853246116172,0.999990838152991,"P_21",0.967,0.887,1
"P_22",0.988357,0.998788,1,0.9970682986,0.00483273876889059,NA,2.21775004381967e-05,0.5,47486,-0.00153651117725352,1.00024432607922,"P_22",0.997,0.988,1
"r1_sut",0.0895141,0.1896045,0.301421,0.193824883588333,0.0550605024306353,NA,0.000225565225887158,0.4,59585,-0.00605466079746864,1.00007325613399,"r1_sut",0.194,0.09,0.301
"r1_ste",0.0749276,0.170664,0.278578,0.175060059581667,0.0531529784575525,NA,0.000216996125883583,0.4,60000,-0.00166030751192524,1.00009235415017,"r1_ste",0.175,0.075,0.279
"r1_sac",0.496603,0.6331095,0.764111,0.631115056683333,0.068618875734482,NA,0.000286855310258427,0.4,57222,-0.00596188055964596,0.99998100676395,"r1_sac",0.631,0.497,0.764
"r2_geo",0.144799,0.307329,0.491977,0.312352342711667,0.0899218830525364,NA,0.000369890433499903,0.4,59100,-0.00162404888807391,1.00003860394197,"r2_geo",0.312,0.145,0.492
"r2_sac",0.508023,0.692671,0.855201,0.68764765725,0.0899218829466552,NA,0.00036989043376724,0.4,59100,-0.00162405123291915,1.00003860392032,"r2_sac",0.688,0.508,0.855
"FirstSeenAtR.1_pred[1]",36,56,75,56.7370666666667,10.0074972843158,55,0.0410295949236835,0.4,59492,0.0043113131555702,0.999995243767621,"FirstSeenAtR.1_pred[1]",56.737,36,75
"FirstSeenAtR.1_pred[2]",0,0,0,0.0371333333333333,0.198129006308031,0,0.000808858281165668,0.4,60000,-0.0034158334318238,1.00013363667721,"FirstSeenAtR.1_pred[2]",0.037,0,0
"FirstSeenAtR.1_pred[3]",0,0,0,0.0117333333333333,0.109373343481673,0,0.000451519115848104,0.4,58677,-0.00604757556942414,1.00040281888552,"FirstSeenAtR.1_pred[3]",0.012,0,0
"FirstSeenAtR.1_pred[4]",0,0,0,0.0103666666666667,0.102596495990711,0,0.000418848440957853,0.4,60000,0.000682307893786809,1.000664440193,"FirstSeenAtR.1_pred[4]",0.01,0,0
"FirstSeenAtR.1_pred[5]",0,0,0,0,0,0,NA,NA,NA,NA,NA,"FirstSeenAtR.1_pred[5]",0,0,0
"FirstSeenAtR.1_pred[6]",0,0,0,0,0,0,NA,NA,NA,NA,NA,"FirstSeenAtR.1_pred[6]",0,0,0
"FirstSeenAtR.1_pred[7]",0,0,0,0.000133333333333333,0.0115463317776043,0,4.7137702093357e-05,0.4,60000,-0.000133421681335981,1.05056146553398,"FirstSeenAtR.1_pred[7]",0,0,0
"FirstSeenAtR.1_pred[8]",477,499,516,498.203566666667,10.0142913901129,500,0.041056735820438,0.4,59494,0.00403891196407799,0.999994337065286,"FirstSeenAtR.1_pred[8]",498.204,477,516
"Auxiliary_D.3_pred[1]",0,1,6,1.89983333333333,1.92208087207681,0,0.00797454761310014,0.4,58094,-0.00436365188651862,1.00001859217727,"Auxiliary_D.3_pred[1]",1.9,0,6
"Auxiliary_D.3_pred[2]",0,1,6,1.89836666666667,1.9222726786523,0,0.00800041085677124,0.4,57731,0.0013710240997631,1.00006809617303,"Auxiliary_D.3_pred[2]",1.898,0,6
"Auxiliary_D.3_pred[3]",34,53,71,52.9388666666667,9.72615405406647,50,0.0398747768318201,0.4,59496,0.00477425736757135,0.999998358541943,"Auxiliary_D.3_pred[3]",52.939,34,71
"GivenDetectionAtD.3_pred[1]",16,29,44,29.6623,7.43143632241419,27,0.0303387117431666,0.4,60000,0.00439571055638579,1.00000664298163,"GivenDetectionAtD.3_pred[1]",29.662,16,44
"GivenDetectionAtD.3_pred[2]",2,9,17,9.04713333333333,4.1589341656782,8,0.0172838154508228,0.4,57901,-0.0021673008759727,0.999983105573406,"GivenDetectionAtD.3_pred[2]",9.047,2,17
"GivenDetectionAtD.3_pred[3]",1,8,15,8.05418333333333,3.90620469769672,7,0.0160133203412268,0.4,59504,-0.00446421362076775,0.99998515212006,"GivenDetectionAtD.3_pred[3]",8.054,1,15
"GivenDetectionAtD.3_pred[4]",0,0,0,0.00666666666666667,0.0832005865034344,0,0.000344092473909881,0.4,58466,-0.00152909898328582,1.00012775313453,"GivenDetectionAtD.3_pred[4]",0.007,0,0
"GivenDetectionAtD.3_pred[5]",0,0,0,0.0157,0.129436429299562,0,0.000543721827082487,0.4,56671,0.00422854367243883,1.00000432757275,"GivenDetectionAtD.3_pred[5]",0.016,0,0
"GivenDetectionAtD.3_pred[6]",0,0,1,0.149416666666667,0.423628356076357,0,0.00174244425079561,0.4,59109,0.00109001171120868,1.00028171872765,"GivenDetectionAtD.3_pred[6]",0.149,0,1
"GivenDetectionAtD.3_pred[7]",2,9,18,9.80166666666667,4.38994514952778,8,0.0179218760252484,0.4,60000,-0.00322000143833633,0.999997094509526,"GivenDetectionAtD.3_pred[7]",9.802,2,18
"Auxiliary_D.8_pred[1]",0,0,4,0.90205,1.3127520149661,0,0.00563964918765818,0.4,54183,0.00460585334687037,1.00006901810288,"Auxiliary_D.8_pred[1]",0.902,0,4
"Auxiliary_D.8_pred[2]",0,0,4,0.906233333333333,1.31449734776334,0,0.00580072805835018,0.4,51352,-0.00263069722726695,1.0000368349505,"Auxiliary_D.8_pred[2]",0.906,0,4
"Auxiliary_D.8_pred[3]",15,27,42,27.89115,7.21666841526501,27,0.0294619254337637,0.4,60000,0.00405084335470484,1.0000112320079,"Auxiliary_D.8_pred[3]",27.891,15,42
"GivenDetectionAtD.8_pred[1]",1,7,14,7.05628333333333,3.62861336697252,6,0.0147379579870811,0.4,60619,0.00257748333630167,1.00002046741394,"GivenDetectionAtD.8_pred[1]",7.056,1,14
"GivenDetectionAtD.8_pred[2]",7,16,27,16.0282833333333,5.47550451911826,15,0.0223536535935724,0.4,60000,0.0049092220505029,1.00004807781643,"GivenDetectionAtD.8_pred[2]",16.028,7,27
"GivenDetectionAtD.8_pred[3]",0,0,1,0.0841,0.30577019953485,0,0.00126301105488143,0.4,58611,-0.00213973973798539,1.00026613466272,"GivenDetectionAtD.8_pred[3]",0.084,0,1
"GivenDetectionAtD.8_pred[4]",0,6,13,6.53076666666667,3.53719219264363,5,0.0144405266568885,0.4,60000,0.00329063570127065,1.00004292127371,"GivenDetectionAtD.8_pred[4]",6.531,0,13
"Auxiliary_D.14_pred[1]",0,0,3,0.783266666666667,1.17949841705312,0,0.00501231499293035,0.4,55376,-0.00603004591604207,1.00014020254128,"Auxiliary_D.14_pred[1]",0.783,0,3
"Auxiliary_D.14_pred[2]",0,0,3,0.783933333333333,1.18577905337445,0,0.00501861282010969,0.4,55826,0.000425892050320666,0.999995709851718,"Auxiliary_D.14_pred[2]",0.784,0,3
"Auxiliary_D.14_pred[3]",0,7,14,7.49166666666667,3.77125102069944,6,0.0156584196966467,0.4,58006,-0.000911856196035933,0.999985939534667,"Auxiliary_D.14_pred[3]",7.492,0,14
"GivenDetectionAtD.14_pred[1]",0,4,9,4.10605,2.79112281533367,3,0.0113947111783467,0.4,60000,0.00157044599253058,1.00001902514286,"GivenDetectionAtD.14_pred[1]",4.106,0,9
"GivenDetectionAtD.14_pred[2]",0,5,11,4.95281666666667,3.03862539433985,4,0.0125222694561215,0.4,58883,0.000609608715734002,1.00003719596931,"GivenDetectionAtD.14_pred[2]",4.953,0,11
"Auxiliary_D.15_pred[1]",0,1,5,1.51316666666667,1.64100726810389,0,0.00677136064163052,0.4,58731,-0.00290166110441131,1.00014097869978,"Auxiliary_D.15_pred[1]",1.513,0,5
"Auxiliary_D.15_pred[2]",0,0,3,0.699183333333333,1.10150482898186,0,0.00461955938969787,0.4,56855,-0.00381626223140052,1.00002055746943,"Auxiliary_D.15_pred[2]",0.699,0,3
"Auxiliary_D.15_pred[3]",0,5,12,5.8522,3.30290331569644,4,0.0135359663254102,0.4,59541,-0.00340704272466192,1.00001268151,"Auxiliary_D.15_pred[3]",5.852,0,12
"GivenDetectionAtD.15_pred[1]",0,4,10,4.79508333333333,2.98332714102941,3,0.0122316752858757,0.4,59488,-0.00335621540251936,1.000007011222,"GivenDetectionAtD.15_pred[1]",4.795,0,10
"GivenDetectionAtD.15_pred[2]",0,3,8,3.26946666666667,2.45911674586799,2,0.0100832718356226,0.4,59478,-0.000922936806642023,1.00004966909307,"GivenDetectionAtD.15_pred[2]",3.269,0,8
"Auxiliary_D.21_pred[1]",0,0,3,0.7156,1.12007628438783,0,0.00474234529812506,0.4,55784,-0.00155191095866582,1.00014915033763,"Auxiliary_D.21_pred[1]",0.716,0,3
"Auxiliary_D.21_pred[2]",0,1,5,1.51101666666667,1.65076468647808,0,0.00678100512880827,0.4,59263,-0.00198482840727462,1.00001613171524,"Auxiliary_D.21_pred[2]",1.511,0,5
"Auxiliary_D.21_pred[3]",0,4,10,4.83633333333333,2.97739163865036,3,0.0121551504652039,0.4,60000,-0.00172388880626565,0.999986435426428,"Auxiliary_D.21_pred[3]",4.836,0,10
"GivenDetectionAtD.21_pred[1]",0,1,5,1.52756666666667,1.64622353071733,0,0.00675219663876251,0.4,59441,0.00531866648788315,1.00029962173914,"GivenDetectionAtD.21_pred[1]",1.528,0,5
"GivenDetectionAtD.21_pred[2]",0,5,11,5.53538333333333,3.20828919701998,4,0.0130977857999708,0.4,60000,-0.00239462382492934,1.00006633342193,"GivenDetectionAtD.21_pred[2]",5.535,0,11
"Auxiliary_D.22_pred[1]",0,0,3,0.8152,1.21841715721921,0,0.00530887607019181,0.4,52673,-0.00117368767029447,1.00000079313602,"Auxiliary_D.22_pred[1]",0.815,0,3
"Auxiliary_D.22_pred[2]",0,0,3,0.816383333333333,1.2151513744948,0,0.00526613139668423,0.4,53245,-0.00637700937406148,1.00003952339928,"Auxiliary_D.22_pred[2]",0.816,0,3
"Auxiliary_D.22_pred[3]",5,14,24,14.4124,5.18822463545233,13,0.0211808383796591,0.4,60000,0.00683567644047139,1.00004611144647,"Auxiliary_D.22_pred[3]",14.412,5,24
"GivenDetectionAtD.22_pred[1]",2,10,18,10.1254833333333,4.34510666523325,9,0.017738823679646,0.4,60000,0.00515494377944909,1.00003604334535,"GivenDetectionAtD.22_pred[1]",10.125,2,18
"GivenDetectionAtD.22_pred[2]",0,5,12,5.9185,3.31414757409841,5,0.0135738196192799,0.4,59613,-0.00144367325535854,0.999977225253488,"GivenDetectionAtD.22_pred[2]",5.918,0,12
"Auxiliary_H.30_pred[1]",0,1,5,1.80231666666667,1.84236113125644,0,0.00761457512682288,0.4,58541,0.00262648421705386,1.00009046090289,"Auxiliary_H.30_pred[1]",1.802,0,5
"Auxiliary_H.30_pred[2]",0,0,4,0.912933333333333,1.31592106767839,0,0.00573984736154543,0.4,52560,0.00187981357534347,1.00028062831732,"Auxiliary_H.30_pred[2]",0.913,0,4
"Auxiliary_H.30_pred[3]",6,18,28,18.0725833333333,5.75031298522489,18,0.0234272673101101,0.4,60248,0.000204975291785672,1.00001892075147,"Auxiliary_H.30_pred[3]",18.073,6,28
