Index,BND,KWK,MSD,WLK
2021-09-03,15.5949074074074,13.4560185185185,23.8333333333333,21.0734953703704
2021-09-04,15.6921296296296,13.4699074074074,23.9768518518519,21.1342592592593
2021-09-05,15.7962962962963,13.4884259259259,24.2962962962963,21.2696759259259
2021-09-06,15.8472222222222,13.5092592592593,24.6782407407407,21.3032407407407
2021-09-07,16.1064814814815,13.5717592592593,24.8587962962963,21.4664351851852
2021-09-08,16.3425925925926,13.6365740740741,25.1435185185185,21.875
2021-09-09,15.8888888888889,13.5416666666667,25.5787037037037,22.2563657407407
2021-09-10,16.3541666666667,13.6319444444444,25.1898148148148,22.4594907407407
2021-09-11,16.5138888888889,13.7824074074074,24.9791666666667,22.3408564814815
2021-09-12,16.2407407407407,13.6828703703704,24.9652777777778,22.3645833333333
2021-09-13,16.0763888888889,13.7083333333333,25.0138888888889,22.1082175925926
2021-09-14,16.1087962962963,13.8425925925926,25.0763888888889,21.958912037037
